906.750530242083,0.0012321137
797.8120978120977,0.0957398925
621.9836452114583,0.0010393715
586.4988883107053,0.0025796422
562.5482099913789,0.0055125266
514.717482459418,0.0178059
494.2395854096073,0.0020253447
484.10777040218665,0.0178646412
458.87926567473534,0.1386660195
404.97811458809696,0.0004255524
375.2421307506053,0.0509766168
369.58206641626424,0.0018904027
361.1103020417674,0.0004430379
355.18249011631235,0.0014421363
349.1509194852009,0.0044167589
339.1230613528816,0.0242793026
321.66670990841396,0.0520872573
311.44493569131834,0.2555683733
306.22931383688183,0.0652296158
292.26779820839226,1.0065308252
272.29799477279215,0.0819096487
268.8612755622059,0.0386742432
268.2910995217589,0.0990632998
259.23680083638266,0.02638659
256.597056936482,0.0241453539
254.44843509492048,0.0082905048
250.87516946923245,0.0106418389
249.49690090960314,0.0002531693
244.74889450410612,0.0309847589
242.20047275781906,0.129235217
239.37135575549289,0.0090633263
236.3009129548097,0.2153272025
233.8230579182619,0.0140038548
233.1853746614505,0.0121316531
230.29199791960767,0.0529723057
229.6138531345495,0.0102904023
227.81228179780237,0.002403192
225.8452346254736,0.003208177
223.47597245755074,0.0053684162
219.55797974073812,0.1795868907
216.47576477161616,0.2300980544
213.78810870464892,0.1310579165
212.53835736204203,0.039956452
211.681947788079,0.0002427008
211.12681572807926,0.0710603186
208.6573092328924,0.0141351366
207.05434383245932,0.0037949989
206.14202816620386,0.030750457
205.51669263667404,0.0252210712
202.98634532892365,0.0402774256
202.1819605029272,0.1046709942
201.41337015677036,0.0460118135
200.49160710242893,0.0056716328
199.94194297509998,0.1368727688
198.61269083510885,0.0794202593
197.40152214756552,0.048671096
196.0251079102566,0.0274847501
194.15255962541303,0.0121991862
193.83686934225543,0.1947054647
193.14835875305738,0.0169305521
192.91093545777056,0.0067553515
192.6711008889165,0.0031413985
192.42887519595214,0.060043716
191.56957878797243,0.0065470915
190.61236412834586,0.019681916
189.97272532254604,0.0277292574
189.72271530880823,0.0173007545
189.2362171072715,0.0163383497
188.54553196666464,0.0597921923
187.70059952764487,0.0340380836
